# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  144       7.816871687955e-10       9.792160346429e-14      -3.151782924602e-12       0.000000000000e+00       2.004247663190e-12       8.182181637490e-13      -2.406128895353e-15 
  145       7.846348024269e-10       9.696691043565e-14      -2.934723038807e-12       0.000000000000e+00       1.963469249415e-12       8.032825868525e-13      -2.277742071686e-15 
  146       7.874382192959e-10       9.618499241531e-14      -2.711580141474e-12       0.000000000000e+00       1.923675535505e-12       7.886480590458e-13      -2.151001187820e-15 
  147       7.900959686904e-10       9.558699698671e-14      -2.482461286440e-12       0.000000000000e+00       1.884866086638e-12       7.743166190138e-13      -2.025918563725e-15 
  148       7.926066444634e-10       9.518433292217e-14      -2.247482017201e-12       0.000000000000e+00       1.847036997957e-12       7.602892315728e-13      -1.902499824128e-15 
  149       7.949688857940e-10       9.498867244863e-14      -2.006766502658e-12       0.000000000000e+00       1.810180810592e-12       7.465657605754e-13      -1.780743729885e-15 
  150       7.971813779493e-10       9.501195351327e-14      -1.760447672871e-12       0.000000000000e+00       1.774286427680e-12       7.331449418157e-13      -1.660642009367e-15 
  151       7.992428530452e-10       9.526638204916e-14      -1.508667354808e-12       0.000000000000e+00       1.739339030385e-12       7.200243559339e-13      -1.542179189832e-15 
  152       8.011520908080e-10       9.576443424099e-14      -1.251576408098e-12       0.000000000000e+00       1.705319993919e-12       7.072004013216e-13      -1.425332428808e-15 
  153       8.029079193361e-10       9.651885879064e-14      -9.893348607792e-13       0.000000000000e+00       1.672206803563e-12       6.946682670267e-13      -1.310071345470e-15 
  154       8.045092158608e-10       9.754267918295e-14      -7.221120450545e-13       0.000000000000e+00       1.639972970684e-12       6.824219056583e-13      -1.196357852016e-15 
  155       8.059549075080e-10       9.884919595128e-14      -4.500867330387e-13       0.000000000000e+00       1.608587948760e-12       6.704540062918e-13      -1.084145985049e-15 
  156       8.072439720594e-10       1.004519889432e-13      -1.734472725113e-13       0.000000000000e+00       1.578017049394e-12       6.587559673736e-13      -9.733817369548e-16 
  157       8.083754387141e-10       1.023649195863e-13       1.076082773325e-13       0.000000000000e+00       1.548221358340e-12       6.473178696265e-13      -8.640028872801e-16 
  158       8.093483888495e-10       1.046021331536e-13       3.928720101311e-13       0.000000000000e+00       1.519157651522e-12       6.361284489544e-13      -7.559388341100e-16 
  159       8.101619567835e-10       1.071780610294e-13       6.821260366051e-13       0.000000000000e+00       1.490778311052e-12       6.251750693473e-13      -6.491104254478e-16 
  160       8.108153305347e-10       1.101074229748e-13       9.751423488062e-13       0.000000000000e+00       1.463031241250e-12       6.144436957863e-13      -5.434297905932e-16 
  161       8.113078427530e-10       1.134043162929e-13       1.271694878880e-12       0.000000000000e+00       1.435870392286e-12       6.039216303506e-13      -4.388232370047e-16 
  162       8.116392509458e-10       1.170793880499e-13       1.571597158732e-12       0.000000000000e+00       1.409288553213e-12       5.936060493325e-13      -3.353025703527e-16 
  163       8.118094836028e-10       1.211424159514e-13       1.874667746770e-12       0.000000000000e+00       1.383287311911e-12       5.834961728138e-13      -2.328997885889e-16 
  164       8.118185534241e-10       1.256031970326e-13       2.180718253905e-12       0.000000000000e+00       1.357866673395e-12       5.735905550978e-13      -1.316445217112e-16 
  165       8.116665584957e-10       1.304715457226e-13       2.489553263910e-12       0.000000000000e+00       1.333025024638e-12       5.638870703270e-13      -3.156396926396e-17 
  166       8.113536834662e-10       1.357572919089e-13       2.800970253774e-12       0.000000000000e+00       1.308759099401e-12       5.543828981011e-13       6.731716216247e-17 
