# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  136       7.500272500947e-11       2.139770641611e-14      -8.326340900857e-13       0.000000000000e+00       6.294953195799e-13       1.047495580641e-13      -6.902850764129e-16 
  137       7.566621681591e-11       2.143006054257e-14      -8.390753029555e-13       0.000000000000e+00       6.166424384504e-13       1.030989327608e-13      -6.802865213256e-16 
  138       7.632869490805e-11       2.145293278805e-14      -8.451580377456e-13       0.000000000000e+00       6.041458825515e-13       1.014858393375e-13      -6.703761776732e-16 
  139       7.698996419232e-11       2.146631565092e-14      -8.508735373603e-13       0.000000000000e+00       5.919917142238e-13       9.990954748687e-14      -6.605605134752e-16 
  140       7.764981930412e-11       2.147021299044e-14      -8.562131692126e-13       0.000000000000e+00       5.801638440209e-13       9.836911896255e-14      -6.508456064366e-16 
  141       7.830804438234e-11       2.146464026917e-14      -8.611684305571e-13       0.000000000000e+00       5.686439818484e-13       9.686340253103e-14      -6.412371302484e-16 
  142       7.896441284389e-11       2.144962479529e-14      -8.657309538246e-13       0.000000000000e+00       5.574115881010e-13       9.539102892410e-14      -6.317403408876e-16 
  143       7.961868715818e-11       2.142520596503e-14      -8.698925119543e-13       0.000000000000e+00       5.464438248007e-13       9.395040579118e-14      -6.223600629180e-16 
  144       8.027063801547e-11       2.139143732002e-14      -8.736451010497e-13       0.000000000000e+00       5.357203439391e-13       9.254005715849e-14      -6.130993935169e-16 
  145       8.092010443774e-11       2.134839243643e-14      -8.769811862651e-13       0.000000000000e+00       5.252382876944e-13       9.115969018047e-14      -6.039556994830e-16 
  146       8.156693919289e-11       2.129616007990e-14      -8.798934904115e-13       0.000000000000e+00       5.149986810349e-13       8.980922444994e-14      -5.949241977070e-16 
  147       8.221098981999e-11       2.123484269318e-14      -8.823749245391e-13       0.000000000000e+00       5.050017064291e-13       8.848845389410e-14      -5.859991811259e-16 
  148       8.285209851527e-11       2.116455664896e-14      -8.844185937150e-13       0.000000000000e+00       4.952466827843e-13       8.719704370681e-14      -5.771739976536e-16 
  149       8.349010201807e-11       2.108543250266e-14      -8.860178028015e-13       0.000000000000e+00       4.857320443838e-13       8.593452728079e-14      -5.684410291116e-16 
  150       8.412483149682e-11       2.099761524525e-14      -8.871660622337e-13       0.000000000000e+00       4.764553198256e-13       8.470030313987e-14      -5.597916701599e-16 
  151       8.475611243495e-11       2.090126455605e-14      -8.878570937979e-13       0.000000000000e+00       4.674131109597e-13       8.349363187126e-14      -5.512163072282e-16 
  152       8.538376451696e-11       2.079655505549e-14      -8.880848364088e-13       0.000000000000e+00       4.586010718266e-13       8.231363305773e-14      -5.427042974462e-16 
  153       8.600760151426e-11       2.068367655802e-14      -8.878434518882e-13       0.000000000000e+00       4.500138875948e-13       8.115928220993e-14      -5.342439475749e-16 
  154       8.662743117123e-11       2.056283432478e-14      -8.871273307424e-13       0.000000000000e+00       4.416452534992e-13       8.002940769855e-14      -5.258224929372e-16 
  155       8.724305509115e-11       2.043424931653e-14      -8.859310979404e-13       0.000000000000e+00       4.334878537787e-13       7.892268768663e-14      -5.174260763489e-16 
  156       8.785426862214e-11       2.029815844637e-14      -8.842496186917e-13       0.000000000000e+00       4.255333406142e-13       7.783764706175e-14      -5.090397270497e-16 
  157       8.846086074318e-11       2.015481483257e-14      -8.820780042244e-13       0.000000000000e+00       4.177723130669e-13       7.677265436829e-14      -5.006473396335e-16 
  158       8.906261395003e-11       2.000448805139e-14      -8.794116175630e-13       0.000000000000e+00       4.101942960159e-13       7.572591873967e-14      -4.922316529800e-16 
  159       8.965930414120e-11       1.984746438986e-14      -8.762460793064e-13       0.000000000000e+00       4.027877190960e-13       7.469548683061e-14      -4.837742291848e-16 
  160       9.025070050394e-11       1.968404709861e-14      -8.725772734056e-13       0.000000000000e+00       3.955398956364e-13       7.367923974931e-14      -4.752554324911e-16 
  161       9.083658117114e-11       1.951454972352e-14      -8.684013332805e-13       0.000000000000e+00       3.884396220553e-13       7.267536042540e-14      -4.666594118341e-16 
  162       9.141678198764e-11       1.933927490737e-14      -8.637145866587e-13       0.000000000000e+00       3.814852785893e-13       7.168378860035e-14      -4.579895878689e-16 
